cveID,description,cwe,publishedDate,lastModifiedDate,cvssV2_vectorString,cvssV2_accessVector,cvssV2_accessComplexity,cvssV2_authentication,cvssV2_confidentialityImpact,cvssV2_integrityImpact,cvssV2_availabilityImpact,cvssV2_baseScore,cvssV2_severity,cvssV2_exploitabilityScore,cvssV2_impactScore,cvssV2_obtainAllPrivilege,cvssV2_obtainUserPrivilege,cvssV2_obtainOtherPrivilege,cvssV2_userInteractionRequired,cvssV3_vectorString,cvssV3_attackVector,cvssV3_attackComplexity,cvssV3_confidentialityImpact,cvssV3_integrityImpact,cvssV3_availabilityImpact,cvssV3_baseScore,cvssV3_baseSeverity,cvssV3_exploitabilityScore,cvssV3_impactScore,cvssV3_privilegesRequired,cvssV3_scope,cvssV3_userInteraction,ref_cnt,vuln_sftw,vuln_sftw_cnt,vuln_sftw_vndr,vuln_vndr_cnt,vuln_sftw_type,vendorProject,product,vulnerabilityName,dateAdded,shortDescription,requiredAction,dueDate,notes,EXPLOIT_CODE_MATURITY,VPR_SCORE
CVE-2022-28810,"Zoho ManageEngine ADSelfService Plus before build 6122 allows a remote authenticated administrator to execute arbitrary operating OS commands as SYSTEM via the policy custom script feature. Due to the use of a default administrator password, attackers may be able to abuse this functionality with minimal effort. Additionally, a remote and partially authenticated attacker may be able to inject arbitrary commands into the custom script due to an unsanitized password field.",CWE-78,2022-04-18T13:15Z,2023-08-08T14:21Z,AV:N/AC:H/Au:S/C:C/I:C/A:C,NETWORK,HIGH,SINGLE,COMPLETE,COMPLETE,COMPLETE,7.1,HIGH,3.9,10.0,False,False,False,True,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,6.8,MEDIUM,0.9,5.9,HIGH,UNCHANGED,REQUIRED,4,manageengine_adselfservice_plus,1,zohocorp,1,a,Zoho,ManageEngine,Zoho ManageEngine ADSelfService Plus Remote Code Execution Vulnerability,2023-03-07,Zoho ManageEngine ADSelfService Plus contains an unspecified vulnerability allowing for remote code execution when performing a password change or reset.,Apply updates per vendor instructions.,2023-03-28,https://www.manageengine.com/products/self-service-password/advisory/CVE-2022-28810.html,Functional,9.0
CVE-2022-28958,** DISPUTED ** D-Link DIR816L_FW206b01 was discovered to contain a remote code execution (RCE) vulnerability via the value parameter at shareport.php. NOTE: this has been disputed by a third party.,NVD-CWE-noinfo,2022-05-18T12:15Z,2022-12-13T01:59Z,AV:N/AC:L/Au:N/C:P/I:P/A:P,NETWORK,LOW,NONE,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,10.0,6.4,False,False,False,False,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,3,dir-816l_firmware,1,dlink,1,o,D-Link,DIR-816L,D-Link DIR-816L Remote Code Execution Vulnerability,2022-09-08,D-Link DIR-816L contains an unspecified vulnerability in the shareport.php value parameter which allows for remote code execution.,"This CVE is currently in disputed status. During the review process, agencies should update per vendor instructions.",2022-09-29,https://supportannouncement.us.dlink.com/announcement/publication.aspx?name=SAP10300,Functional,7.400000095
CVE-2022-29303,SolarView Compact ver.6.00 was discovered to contain a command injection vulnerability via conf_mail.php.,CWE-78,2022-05-12T16:15Z,2023-08-08T14:21Z,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,10.0,10.0,False,False,False,False,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,2,sv-cpt-mc310_firmware,1,contec,1,o,SolarView,Compact,SolarView Compact Command Injection Vulnerability,2023-07-13,SolarView Compact contains a command injection vulnerability due to improper validation of input values on the send test mail console of the product's web server.,Apply updates per vendor instructions or discontinue use of the product if updates are unavailable.,2023-08-03,https://jvn.jp/en/vu/JVNVU92327282/,Functional,7.400000095
CVE-2022-29464,"Certain WSO2 products allow unrestricted file upload with resultant remote code execution. The attacker must use a /fileupload endpoint with a Content-Disposition directory traversal sequence to reach a directory under the web root, such as a ../../../../repository/deployment/server/webapps directory. This affects WSO2 API Manager 2.2.0 and above through 4.0.0; WSO2 Identity Server 5.2.0 and above through 5.11.0; WSO2 Identity Server Analytics 5.4.0, 5.4.1, 5.5.0, and 5.6.0; WSO2 Identity Server as Key Manager 5.3.0 and above through 5.10.0; and WSO2 Enterprise Integrator 6.2.0 and above through 6.6.0.",CWE-22,2022-04-18T22:15Z,2023-08-08T14:22Z,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,10.0,10.0,False,False,False,False,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,4,identity_server_as_key_manager;identity_server_analytics;enterprise_integrator;api_manager;identity_server,5,wso2,1,a,WSO2,Multiple Products,WSO2 Multiple Products Unrestrictive Upload of File Vulnerability,2022-04-25,"Multiple WSO2 products allow for unrestricted file upload, resulting in remote code execution.",Apply updates per vendor instructions.,2022-05-16,,High,9.600000381
CVE-2022-29499,"The Service Appliance component in Mitel MiVoice Connect through 19.2 SP3 allows remote code execution because of incorrect data validation. The Service Appliances are SA 100, SA 400, and Virtual SA.",CWE-20,2022-04-26T02:15Z,2022-05-05T18:25Z,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,10.0,10.0,False,False,False,False,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,1,mivoice_connect,1,mitel,1,a,Mitel,MiVoice Connect,Mitel MiVoice Connect Data Validation Vulnerability,2022-06-27,The Service Appliance component in Mitel MiVoice Connect allows remote code execution due to incorrect data validation.,Apply updates per vendor instructions.,2022-07-18,,Functional,7.400000095
CVE-2022-30190,Microsoft Windows Support Diagnostic Tool (MSDT) Remote Code Execution Vulnerability.,CWE-610,2022-06-01T20:15Z,2023-08-08T14:22Z,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0,False,False,False,True,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,NONE,UNCHANGED,REQUIRED,2,windows_server_2022;windows_10;windows_server_2016;windows_7;windows_server_2019;windows_server_2008;windows_rt_8.1;windows_11;windows_8.1;windows_server_2012,10,microsoft,1,o,Microsoft,Windows,Microsoft Windows Support Diagnostic Tool (MSDT) Remote Code Execution Vulnerability,2022-06-14,A remote code execution vulnerability exists when MSDT is called using the URL protocol from a calling application such as Word. An attacker who successfully exploits this vulnerability can run code with the privileges of the calling application.,Apply updates per vendor instructions.,2022-07-05,,High,9.800000191
CVE-2022-30333,"RARLAB UnRAR before 6.12 on Linux and UNIX allows directory traversal to write to files during an extract (aka unpack) operation, as demonstrated by creating a ~/.ssh/authorized_keys file. NOTE: WinRAR and Android RAR are unaffected.",CWE-22,2022-05-09T08:15Z,2023-08-17T19:15Z,AV:N/AC:L/Au:N/C:N/I:P/A:N,NETWORK,LOW,NONE,NONE,PARTIAL,NONE,5.0,MEDIUM,10.0,2.9,False,False,False,False,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,LOW,NONE,HIGH,NONE,7.5,HIGH,3.9,3.6,NONE,UNCHANGED,NONE,5,unrar,1,rarlab,1,a,RARLAB,UnRAR,RARLAB UnRAR Directory Traversal Vulnerability,2022-08-09,"RARLAB UnRAR on Linux and UNIX contains a directory traversal vulnerability, allowing an attacker to write to files during an extract (unpack) operation.",Apply updates per vendor instructions.,2022-08-30,Vulnerability updated with version 6.12. Accessing link will download update information: https://www.rarlab.com/rar/rarlinux-x32-612.tar.gz,Functional,6.699999809
CVE-2022-3038,Use after free in Network Service in Google Chrome prior to 105.0.5195.52 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,CWE-416,2022-09-26T16:15Z,2022-10-27T19:39Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,NONE,UNCHANGED,REQUIRED,5,chrome;fedora,2,google;fedoraproject,2,o;a,Google,Chrome,Google Chrome Use-After-Free Vulnerability,2023-03-30,Google Chrome contains a use-after-free vulnerability that allows a remote attacker to potentially exploit heap corruption.,Apply updates per vendor instructions.,2023-04-20,https://chromereleases.googleblog.com/2022/08/stable-channel-update-for-desktop_30.html,Functional,7.400000095
CVE-2022-30525,"A OS command injection vulnerability in the CGI program of Zyxel USG FLEX 100(W) firmware versions 5.00 through 5.21 Patch 1, USG FLEX 200 firmware versions 5.00 through 5.21 Patch 1, USG FLEX 500 firmware versions 5.00 through 5.21 Patch 1, USG FLEX 700 firmware versions 5.00 through 5.21 Patch 1, USG FLEX 50(W) firmware versions 5.10 through 5.21 Patch 1, USG20(W)-VPN firmware versions 5.10 through 5.21 Patch 1, ATP series firmware versions 5.10 through 5.21 Patch 1, VPN series firmware versions 4.60 through 5.21 Patch 1, which could allow an attacker to modify specific files and then execute some OS commands on a vulnerable device.",CWE-78,2022-05-12T14:15Z,2022-10-19T18:32Z,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,10.0,10.0,False,False,False,False,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,5,atp700_firmware;atp800_firmware;usg_flex_500_firmware;usg_flex_700_firmware;usg_flex_50w_firmware;vpn1000_firmware;usg_flex_200_firmware;vpn300_firmware;atp100_firmware;usg20w-vpn_firmware;usg_flex_100w_firmware;atp500_firmware;vpn50_firmware;atp100w_firmware;atp200_firmware;vpn100_firmware,16,zyxel,1,o,Zyxel,Multiple Firewalls,Zyxel Multiple Firewalls OS Command Injection Vulnerability,2022-05-16,A command injection vulnerability in the CGI program of some Zyxel firewall versions could allow an attacker to modify specific files and then execute some OS commands on a vulnerable device.,Apply updates per vendor instructions.,2022-06-06,,Functional,7.400000095
CVE-2022-3075,Insufficient data validation in Mojo in Google Chrome prior to 105.0.5195.102 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page.,CWE-20,2022-09-26T16:15Z,2022-10-27T19:54Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.6,CRITICAL,2.8,6.0,NONE,CHANGED,REQUIRED,4,chrome;fedora,2,google;fedoraproject,2,o;a,Google,Chromium,Google Chromium Insufficient Data Validation Vulnerability,2022-09-08,"Google Chromium Mojo contains an insufficient data validation vulnerability. Impacts from exploitation are not yet known. This vulnerability affects web browsers that utilize Chromium, including Google Chrome and Microsoft Edge.",Apply updates per vendor instructions.,2022-09-29,"https://chromereleases.googleblog.com/2022/09/stable-channel-update-for-desktop.html, https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-3075",Functional,8.100000381
CVE-2022-31199,"Remote code execution vulnerabilities exist in the Netwrix Auditor User Activity Video Recording component affecting both the Netwrix Auditor server and agents installed on monitored systems. The remote code execution vulnerabilities exist within the underlying protocol used by the component, and potentially allow an unauthenticated remote attacker to execute arbitrary code as the NT AUTHORITY\SYSTEM user on affected systems, including on systems Netwrix Auditor monitors.",CWE-502,2022-11-08T01:15Z,2022-11-09T19:33Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,1,auditor,1,netwrix,1,a,Netwrix,Auditor,Netwrix Auditor Insecure Object Deserialization Vulnerability,2023-07-11,"Netwrix Auditor User Activity Video Recording component contains an insecure objection deserialization vulnerability that allows an unauthenticated, remote attacker to execute code as the NT AUTHORITY\SYSTEM user. Successful exploitation requires that the attacker is able to reach port 9004/TCP, which is commonly blocked by standard enterprise firewalling.",Apply updates per vendor instructions or discontinue use of the product if updates are unavailable.,2023-08-01,Patch application requires login to customer portal: https://security.netwrix.com/Account/SignIn?ReturnUrl=%2FAdvisories%2FADV-2022-003,Functional,7.400000095
CVE-2022-31460,Owl Labs Meeting Owl 5.2.0.15 allows attackers to activate Tethering Mode with hard-coded hoothoot credentials via a certain c 150 value.,CWE-798,2022-06-02T22:15Z,2022-07-08T16:49Z,AV:A/AC:L/Au:N/C:N/I:P/A:N,ADJACENT_NETWORK,LOW,NONE,NONE,PARTIAL,NONE,3.3,LOW,6.5,2.9,False,False,False,False,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:C/C:N/I:H/A:N,ADJACENT_NETWORK,LOW,NONE,HIGH,NONE,7.4,HIGH,2.8,4.0,NONE,CHANGED,NONE,3,meeting_owl_pro_firmware,1,owllabs,1,o,Owl Labs,Meeting Owl Pro and Whiteboard Owl,Meeting Owl Pro and Whiteboard Owl Hard-Coded Credentials Vulnerability,2022-06-08,Owl Labs Meeting Owl and Whiteboard Owl allow attackers to activate Tethering Mode with hard-coded hoothoot credentials via a certain c 150 value.,Apply updates per vendor instructions.,2022-06-22,,Functional,6.0
CVE-2022-3236,A code injection vulnerability in the User Portal and Webadmin allows a remote attacker to execute code in Sophos Firewall version v19.0 MR1 and older.,CWE-94,2022-09-23T13:15Z,2023-08-08T14:21Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,1,firewall,1,sophos,1,a,Sophos,Firewall,Sophos Firewall Code Injection Vulnerability,2022-09-23,A code injection vulnerability in the User Portal and Webadmin of Sophos Firewall allows for remote code execution.,Apply updates per vendor instructions.,2022-10-14,https://www.sophos.com/en-us/security-advisories/sophos-sa-20220923-sfos-rce,Functional,7.400000095
CVE-2022-32893,"An out-of-bounds write issue was addressed with improved bounds checking. This issue is fixed in iOS 15.6.1 and iPadOS 15.6.1, macOS Monterey 12.5.1, Safari 15.6.1. Processing maliciously crafted web content may lead to arbitrary code execution. Apple is aware of a report that this issue may have been actively exploited.",CWE-787,2022-08-24T20:15Z,2022-11-07T13:50Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,NONE,UNCHANGED,REQUIRED,17,webkitgtk;debian_linux;fedora;safari;ipados;macos;iphone_os;wpe_webkit,8,debian;fedoraproject;wpewebkit;webkitgtk;apple,5,o;a,Apple,iOS and macOS,Apple iOS and macOS Out-of-Bounds Write Vulnerability,2022-08-18,Apple iOS and macOS contain an out-of-bounds write vulnerability that could allow for remote code execution when processing malicious crafted web content.,Apply updates per vendor instructions.,2022-09-08,"https://support.apple.com/en-gb/HT213412, https://support.apple.com/en-gb/HT213413",Functional,7.400000095
CVE-2022-32894,"An out-of-bounds write issue was addressed with improved bounds checking. This issue is fixed in iOS 15.6.1 and iPadOS 15.6.1, macOS Monterey 12.5.1. An application may be able to execute arbitrary code with kernel privileges. Apple is aware of a report that this issue may have been actively exploited.",CWE-787,2022-08-24T20:15Z,2022-12-07T03:02Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,NONE,UNCHANGED,REQUIRED,7,ipados;iphone_os;watchos;macos,4,apple,1,o,Apple,iOS and macOS,Apple iOS and macOS Out-of-Bounds Write Vulnerability,2022-08-18,Apple iOS and macOS contain an out-of-bounds write vulnerability that could allow an application to execute code with kernel privileges.,Apply updates per vendor instructions.,2022-09-08,"https://support.apple.com/en-gb/HT213412, https://support.apple.com/en-gb/HT213413",Functional,7.400000095
CVE-2022-32917,"The issue was addressed with improved bounds checks. This issue is fixed in macOS Monterey 12.6, iOS 15.7 and iPadOS 15.7, iOS 16, macOS Big Sur 11.7. An application may be able to execute arbitrary code with kernel privileges. Apple is aware of a report that this issue may have been actively exploited..",CWE-787,2022-09-20T21:15Z,2022-12-07T03:12Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,LOW,UNCHANGED,NONE,8,ipados;iphone_os;macos,3,apple,1,o,Apple,"iOS, iPadOS, and macOS","Apple iOS, iPadOS, and macOS Remote Code Execution Vulnerability",2022-09-14,"Apple kernel, which is included in iOS, iPadOS, and macOS, contains an unspecified vulnerability where an application may be able to execute code with kernel privileges.",Apply updates per vendor instructions.,2022-10-05,"https://support.apple.com/en-us/HT213445, https://support.apple.com/en-us/HT213444",Functional,7.400000095
CVE-2022-33891,"The Apache Spark UI offers the possibility to enable ACLs via the configuration option spark.acls.enable. With an authentication filter, this checks whether a user has access permissions to view or modify the application. If ACLs are enabled, a code path in HttpSecurityFilter can allow someone to perform impersonation by providing an arbitrary user name. A malicious user might then be able to reach a permission check function that will ultimately build a Unix shell command based on their input, and execute it. This will result in arbitrary shell command execution as the user Spark is currently running as. This affects Apache Spark versions 3.0.3 and earlier, versions 3.1.1 to 3.1.2, and versions 3.2.0 to 3.2.1.",CWE-78,2022-07-18T07:15Z,2023-08-02T17:21Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,LOW,UNCHANGED,NONE,3,spark,1,apache,1,a,Apache,Spark,Apache Spark Command Injection Vulnerability,2023-03-07,Apache Spark contains a command injection vulnerability via Spark User Interface (UI) when Access Control Lists (ACLs) are enabled.,Apply updates per vendor instructions.,2023-03-28,https://lists.apache.org/thread/p847l3kopoo5bjtmxrcwk21xp6tjxqlc,Functional,9.0
CVE-2022-34713,Microsoft Windows Support Diagnostic Tool (MSDT) Remote Code Execution Vulnerability,NVD-CWE-noinfo,2022-08-09T20:15Z,2023-05-31T19:15Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,NONE,UNCHANGED,REQUIRED,1,windows_server_2022;windows_10;windows_server_2016;windows_7;windows_server_2019;windows_server_2008;windows_rt_8.1;windows_11;windows_8.1;windows_server_2012,10,microsoft,1,o,Microsoft,Windows,Microsoft Windows Support Diagnostic Tool (MSDT) Remote Code Execution Vulnerability,2022-08-09,A remote code execution vulnerability exists when Microsoft Windows MSDT is called using the URL protocol from a calling application.,Apply updates per vendor instructions.,2022-08-30,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2022-34713,High,9.5
CVE-2022-35405,Zoho ManageEngine Password Manager Pro before 12101 and PAM360 before 5510 are vulnerable to unauthenticated remote code execution. (This also affects ManageEngine Access Manager Plus before 4303 with authentication.),CWE-502,2022-07-19T15:15Z,2023-08-08T14:21Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,2,manageengine_access_manager_plus;manageengine_password_manager_pro;manageengine_pam360,3,zohocorp,1,a,Zoho,ManageEngine,Zoho ManageEngine Multiple Products Remote Code Execution Vulnerability,2022-09-22,"Zoho ManageEngine PAM360, Password Manager Pro, and Access Manager Plus contain an unspecified vulnerability which allows for remote code execution.",Apply updates per vendor instructions.,2022-10-13,https://www.manageengine.com/products/passwordmanagerpro/advisory/cve-2022-35405.html,Functional,9.0
CVE-2022-35914,/vendor/htmlawed/htmlawed/htmLawedTest.php in the htmlawed module for GLPI through 10.0.2 allows PHP code injection.,CWE-74,2022-09-19T16:15Z,2022-10-28T21:14Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,4,glpi,1,glpi-project,1,a,Teclib,GLPI,Teclib GLPI Remote Code Execution Vulnerability,2023-03-07,"Teclib GLPI contains a remote code execution vulnerability in the third-party library, htmlawed.",Apply updates per vendor instructions.,2023-03-28,"https://glpi-project.org/fr/glpi-10-0-3-disponible/, http://www.bioinformatics.org/phplabware/sourceer/sourceer.php?&Sfs=htmLawedTest.php&Sl=.%2Finternal_utilities%2FhtmLawed.",Functional,9.0
CVE-2022-36537,"ZK Framework v9.6.1, 9.6.0.1, 9.5.1.3, 9.0.1.2 and 8.6.4.1 allows attackers to access sensitive information via a crafted POST request sent to the component AuUploader.",NVD-CWE-Other,2022-08-26T20:15Z,2023-08-08T14:22Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,NETWORK,LOW,HIGH,NONE,NONE,7.5,HIGH,3.9,3.6,NONE,UNCHANGED,NONE,2,zk_framework,1,zkoss,1,a,ZK Framework,AuUploader,ZK Framework AuUploader Unspecified Vulnerability,2023-02-27,"ZK Framework AuUploader servlets contain an unspecified vulnerability that could allow an attacker to retrieve the content of a file located in the web context. The ZK Framework is an open-source Java framework. This vulnerability can impact multiple products, including but not limited to ConnectWise R1Soft Server Backup Manager.",Apply updates per vendor instructions.,2023-03-20,https://tracker.zkoss.org/browse/ZK-5150,High,6.599999905
CVE-2022-36804,"Multiple API endpoints in Atlassian Bitbucket Server and Data Center 7.0.0 before version 7.6.17, from version 7.7.0 before version 7.17.10, from version 7.18.0 before version 7.21.4, from version 8.0.0 before version 8.0.3, from version 8.1.0 before version 8.1.3, and from version 8.2.0 before version 8.2.2, and from version 8.3.0 before 8.3.1 allows remote attackers with read permissions to a public or private Bitbucket repository to execute arbitrary code by sending a malicious HTTP request. This vulnerability was reported via our Bug Bounty Program by TheGrandPew.",NVD-CWE-Other,2022-08-25T06:15Z,2023-08-08T14:22Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,LOW,UNCHANGED,NONE,3,bitbucket,1,atlassian,1,a,Atlassian,Bitbucket Server and Data Center,Atlassian Bitbucket Server and Data Center Command Injection Vulnerability,2022-09-30,"Multiple API endpoints of Atlassian Bitbucket Server and Data Center contain a command injection vulnerability where an attacker with access to a public Bitbucket repository, or with read permissions to a private one, can execute code by sending a malicious HTTP request.",Apply updates per vendor instructions.,2022-10-21,https://jira.atlassian.com/browse/BSERV-13438,Functional,9.0
CVE-2022-37042,"Zimbra Collaboration Suite (ZCS) 8.8.15 and 9.0 has mboximport functionality that receives a ZIP archive and extracts files from it. By bypassing authentication (i.e., not having an authtoken), an attacker can upload arbitrary files to the system, leading to directory traversal and remote code execution. NOTE: this issue exists because of an incomplete fix for CVE-2022-27925.",CWE-22,2022-08-12T15:15Z,2023-08-08T14:22Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,3.9,5.9,NONE,UNCHANGED,NONE,3,collaboration,1,zimbra,1,a,Zimbra,Collaboration (ZCS),Zimbra Collaboration (ZCS) Authentication Bypass Vulnerability,2022-08-11,Zimbra Collaboration (ZCS) contains an authentication bypass vulnerability in MailboxImportServlet. This vulnerability was chained with CVE-2022-27925 which allows for unauthenticated remote code execution.,Apply updates per vendor instructions.,2022-09-01,https://blog.zimbra.com/2022/08/authentication-bypass-in-mailboximportservlet-vulnerability/,Functional,9.0
CVE-2022-3723,Type confusion in V8 in Google Chrome prior to 107.0.5304.87 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page. (Chromium security severity: High),CWE-843,2022-11-01T23:15Z,2023-05-03T12:16Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,NONE,UNCHANGED,REQUIRED,3,chrome,1,google,1,a,Google,Chromium V8 Engine,Google Chromium V8 Type Confusion Vulnerability,2022-10-28,Google Chromium V8 contains a type confusion vulnerability. Specific impacts from exploitation are not available at this time.,Apply updates per vendor instructions.,2022-11-18,https://chromereleases.googleblog.com/2022/10/stable-channel-update-for-desktop_27.html,Functional,8.399999619
CVE-2022-37969,Windows Common Log File System Driver Elevation of Privilege Vulnerability,CWE-787,2022-09-13T19:15Z,2023-08-08T14:21Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,LOCAL,LOW,HIGH,HIGH,HIGH,7.8,HIGH,1.8,5.9,LOW,UNCHANGED,NONE,1,windows_server_2022;windows_10;windows_server_2016;windows_7;windows_server_2019;windows_server_2008;windows_11;windows_8.1;windows_server_2012,9,microsoft,1,o,Microsoft,Windows,Microsoft Windows Common Log File System (CLFS) Driver Privilege Escalation Vulnerability,2022-09-14,Microsoft Windows Common Log File System (CLFS) driver contains an unspecified vulnerability which allows for privilege escalation.,Apply updates per vendor instructions.,2022-10-05,https://msrc.microsoft.com/update-guide/en-US/vulnerability/CVE-2022-37969,Functional,8.399999619
CVE-2022-38181,"The Arm Mali GPU kernel driver allows unprivileged users to access freed memory because GPU memory operations are mishandled. This affects Bifrost r0p0 through r38p1, and r39p0; Valhall r19p0 through r38p1, and r39p0; and Midgard r4p0 through r32p0.",CWE-416,2022-10-25T19:15Z,2023-06-12T07:16Z,,,,,,,,,,,,,,,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,HIGH,HIGH,HIGH,8.8,HIGH,2.8,5.9,LOW,UNCHANGED,NONE,5,valhall_gpu_kernel_driver;bifrost_gpu_kernel_driver;midguard_gpu_kernel_driver,3,arm,1,a,Arm,Mali Graphics Processing Unit (GPU),Arm Mali GPU Kernel Driver Use-After-Free Vulnerability,2023-03-30,Arm Mali GPU Kernel Driver contains a use-after-free vulnerability that may allow a non-privileged user to gain root privilege and/or disclose information.,Apply updates per vendor instructions.,2023-04-20,https://developer.arm.com/Arm%20Security%20Center/Mali%20GPU%20Driver%20Vulnerabilities,Functional,7.400000095
